ubigeo;Region;Province;District;Area;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
220902;SAN MARTIN;SAN MARTIN;ALBERTO LEVEAU;1609.07;1109;1076.922536;1046.766867;1018.618762;992.5521399;968.6321691;946.9182591;927.4669277;910.3345194;895.5797826;883.2663225;873.464971;866.2561316;861.7321778;860;859.9170411;860.3598077;861.4684917;863.3808552;866.2409709;870.2062245;875.4526642;882.1790584;890.6101913;901;913.635184
220903;SAN MARTIN;SAN MARTIN;CACATACHI;268.4;2219;2280.750133;2342.15982;2403.209488;2463.888392;2524.195173;2584.138189;2643.735418;2703.013746;2762.007408;2820.755423;2879.297889;2937.671127;2995.901769;3054;3112.517871;3171.781737;3231.393312;3290.90723;3349.858803;3407.787236;3464.253043;3518.849372;3571.20784;3621;3667.935996
220904;SAN MARTIN;SAN MARTIN;CHAZUTA;75.36;8600;8614.223418;8627.630272;8640.515358;8653.17811;8665.92355;8679.062538;8692.910821;8707.786397;8724.004758;8741.871716;8761.673732;8783.665912;8808.058129;8835;8879.003474;8952.253527;9051.384402;9173.052629;9313.915661;9470.608148;9639.71489;9817.741243;10001.08313;10186;10368.59495
220905;SAN MARTIN;SAN MARTIN;CHIPURANA;966.38;1852;1855.262137;1858.732928;1862.455138;1866.472537;1870.830207;1875.574672;1880.753771;1886.416144;1892.610247;1899.38282;1906.776779;1914.828562;1923.565019;1933;1946.556745;1967.167336;1994.106052;2026.652717;2064.084778;2105.669108;2150.653266;2198.256366;2247.660006;2298;2348.359909
220906;SAN MARTIN;SAN MARTIN;EL PORVENIR;500.44;1157;1228.040405;1300.625006;1374.378551;1448.872875;1523.627646;1598.11219;1671.74833;1743.914176;1813.948735;1881.157223;1944.816973;2004.18392;2058.499764;2107;2152.769246;2198.826435;2244.230954;2287.955736;2328.911851;2365.974443;2398.008993;2423.897406;2442.563774;2453;2454.291584
220907;SAN MARTIN;SAN MARTIN;HUIMBAYOC;472.61;6089;5852.26833;5640.046616;5450.485139;5281.965529;5133.0799;5002.612564;4889.523868;4792.935732;4712.118532;4646.47904;4595.549215;4558.975724;4536.510161;4528;4534.674386;4557.498737;4596.06582;4650.090067;4719.431556;4804.113861;4904.336121;5020.480368;5153.115557;5303;5471.084125
220908;SAN MARTIN;SAN MARTIN;JUAN GUERRA;196.5;3142;3147.899796;3154.847579;3162.860951;3171.95969;3182.166208;3193.505717;3206.005935;3219.69612;3234.605278;3250.75939;3268.177617;3286.867506;3306.819358;3328;3355.581658;3394.060141;3442.364414;3499.418134;3564.135149;3635.413185;3712.125331;3793.109537;3877.156911;3963;4049.302656
220909;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;286.68;13558;14466.5482;15411.71533;16393.42045;17411.51732;18465.80294;19556.02591;20681.89289;21843.0705;23039.17982;24269.78031;25534.34007;26832.18996;28162.46027;29524;30922.55623;32362.21536;33838.11016;35344.27095;36873.86398;38419.42816;39973.08752;41526.72489;43072.11214;44601;46105.17842
220910;SAN MARTIN;SAN MARTIN;MORALES;43.91;14241;14726.86326;15237.55634;15774.65398;16339.85085;16934.97399;17561.99512;18223.04147;18920.40354;19656.53781;20434.06237;21255.74331;22124.47008;23043.21837;24015;25056.09485;26182.54397;27396.65361;28700.38404;30095.47844;31583.57617;33166.29868;34845.30123;36622.28891;38499;40477.16453
220911;SAN MARTIN;SAN MARTIN;PAPAPLAYA;686.19;3441;3387.16719;3331.994395;3275.742917;3218.664193;3160.999411;3102.978954;3044.821534;2986.732907;2928.904095;2871.509127;2814.702379;2758.615685;2703.355442;2649;2595.780464;2543.708064;2492.498629;2441.876676;2391.596981;2341.458053;2291.308255;2241.045943;2190.615358;2140;2089.215082
220912;SAN MARTIN;SAN MARTIN;SAN ANTONIO;93.03;1560;1551.605158;1544.143686;1537.55402;1531.777446;1526.757976;1522.442121;1518.77845;1515.71687;1513.207551;1511.199442;1509.638382;1508.464843;1507.611387;1507;1509.225978;1516.525809;1528.28717;1543.912227;1562.813393;1584.408745;1608.116951;1633.351808;1659.516771;1686;1712.170595
220913;SAN MARTIN;SAN MARTIN;SAUCE;103;4568;5131.38776;5717.636388;6318.811396;6925.573606;7527.350327;8112.584966;8669.060101;9184.283414;9645.920593;10042.25495;10362.65046;10597.9938;10741.09141;10787;10749.8808;10644.10456;10467.87175;10220.93042;9904.801976;9522.90278;9080.545626;8584.819061;8044.354406;7469;6869.428537
220914;SAN MARTIN;SAN MARTIN;SHAPAJA;270.44;1952;1919.205294;1890.125649;1864.476141;1841.998714;1822.459003;1805.643384;1791.356105;1779.416362;1769.655211;1761.912223;1756.031846;1751.85947;1749.237278;1748;1750.449046;1758.639536;1772.04499;1790.161372;1812.506908;1838.620276;1868.057041;1900.384483;1935.175193;1972;2010.420901
221001;SAN MARTIN;TOCACHE;TOCACHE;1142.04;28487;28408.59336;28336.03967;28269.22188;28208.036;28152.39426;28102.22562;28057.47213;28018.07955;27983.98095;27955.0726;27931.18192;27912.02832;27897.17867;27886;27908.80083;27990.9598;28124.19502;28300.22429;28510.86813;28748.11834;29004.17048;29271.42423;29542.45964;29810;30066.8737
221002;SAN MARTIN;TOCACHE;NUEVO PROGRESO;860.98;9209;9420.22615;9626.280481;9826.600344;10020.6313;10207.83117;10387.67324;10559.64785;10723.26154;10878.03313;11023.48602;11159.1367;11284.47959;11398.96906;11502;11600.48011;11700.2598;11798.91287;11893.86957;11982.52462;12062.32625;12130.84321;12185.80977;12225.152;12247;12249.69172
221003;SAN MARTIN;TOCACHE;POLVORA;2174.48;6010;6424.507272;6853.679556;7293.501169;7739.02806;8184.363102;8622.667929;9046.218824;9446.513037;9814.430151;10140.45067;10414.93104;10628.43078;10772.08358;10838;10863.88823;10891.19139;10918.48456;10944.2716;10967.08181;10985.54327;10998.43096;11004.69173;11003.45004;10994;10975.78964
221004;SAN MARTIN;TOCACHE;SHUNTE;964.21;1443;1410.294209;1380.31248;1352.96339;1328.166092;1305.850345;1285.956475;1268.435201;1253.247298;1240.363035;1229.761382;1221.42896;1215.358769;1211.548712;1210;1210.973619;1214.640368;1220.867402;1229.529127;1240.51497;1253.734857;1269.122448;1286.636388;1306.26001;1328;1351.88457
221005;SAN MARTIN;TOCACHE;UCHIZA;723.73;25374;25302.75439;25213.29728;25107.32344;24986.54467;24852.68268;24707.46044;24552.59095;24389.76208;24220.61672;24046.72792;23869.56915;23690.48086;23510.63502;23331;23151.76457;22971.42671;22788.055;22599.66454;22404.4221;22200.78886;21987.60127;21764.09821;21529.90666;21285;21029.64292
230101;TACNA;TACNA;TACNA;2407.18;70846.76441;73572.61405;76289.22513;78979.79102;81626.19669;84209.13019;86708.22117;89102.20088;91369.07668;93486.31347;95431.0158;97180.10712;98710.50701;99999.31314;101024;101922.5462;102830.523;103720.46;104563.4017;105329.9;105990.8733;106518.299;106885.739;107068.7191;107045;106794.7851
230102;TACNA;TACNA;ALTO DE LA ALIANZA;371.4;26872;28045.14759;29202.32658;30333.14098;31426.49005;32470.68761;33453.60727;34362.85046;35185.93311;35910.48598;36524.46355;37016.35709;37375.40902;37591.82722;37657;37646.69118;37629.87016;37588.39572;37504.0445;37359.00471;37136.35805;36820.53375;36397.72626;35856.27407;35187;34383.51378
230103;TACNA;TACNA;CALANA;108.38;1682;1767.134105;1853.181113;1939.757692;2026.445453;2112.792852;2198.317582;2282.509316;2364.832568;2444.729462;2521.622194;2594.915056;2663.996008;2728.237948;2787;2843.139887;2899.365418;2954.720228;3008.163337;3058.599429;3104.908081;3145.970559;3180.693649;3208.030627;3227;3236.702974
230104;TACNA;TACNA;CIUDAD NUEVA;173.42;26178;27335.7925;28467.55765;29563.51621;30613.53234;31607.24256;32534.19876;33384.02082;34146.55353;34812.02246;35371.18391;35815.46511;36137.0932;36329.21352;36386;36359.11702;36294.99024;36180.55829;36002.91655;35749.84059;35410.25207;34974.60992;34435.22105;33786.47345;33025;32149.78349
230105;TACNA;TACNA;INCLAN;1414.82;1144;1352.794356;1584.634556;1837.85362;2109.454594;2394.9702;2688.401429;2982.261647;3267.74793;3535.052286;3773.812441;3973.685803;4125.012936;4219.520407;4251;4240.847406;4210.270298;4154.976477;4071.286096;3956.433671;3808.854958;3628.426378;3416.624888;3176.580266;2913;2631.959059
230106;TACNA;TACNA;PACHIA;603.68;2073;2079.62777;2085.570389;2090.908179;2095.723579;2100.10118;2104.127605;2107.891089;2111.480664;2114.984837;2118.489696;2122.076423;2125.818281;2129.777175;2134;2138.900826;2144.715271;2151.186045;2158.042214;2165.017397;2171.863374;2178.358863;2184.31384;2189.570229;2194;2197.501836
230107;TACNA;TACNA;PALCA;1417.86;1180;1208.541542;1237.235377;1266.116255;1295.223818;1324.602911;1354.303807;1384.382236;1414.899132;1445.919978;1477.513653;1509.750708;1542.701044;1576.431008;1611;1646.694731;1683.686195;1721.825122;1760.937054;1800.835928;1841.33545;1882.257595;1923.438096;1964.729165;2006;2047.135862
230108;TACNA;TACNA;POCOLLAY;265.65;10445;11100.26803;11772.76372;12456.73117;13145.32582;13830.60896;14503.58027;15154.25364;15771.78077;16344.62487;16860.78546;17308.07298;17674.43027;17948.29562;18119;18235.33314;18350.54027;18461.31043;18564.15937;18655.60209;18732.29152;18791.11851;18829.27434;18844.28139;18834;18796.62116
230109;TACNA;TACNA;SAMA;1115.98;2017;2043.403449;2071.477377;2101.260332;2132.794472;2166.125924;2201.304979;2238.385976;2277.426702;2318.487149;2361.627453;2406.904911;2454.369983;2504.061337;2556;2612.126219;2674.238684;2742.091668;2815.401872;2893.862051;2977.151591;3064.943341;3156.90655;3252.706274;3352;3454.432547
230110;TACNA;TACNA;CORONEL GREGORIO ALBARRACIN LANCHIPA;187.74;46321.23559;47445.83754;48661.23468;49970.98395;51378.9625;52889.3809;54506.79339;56236.10095;58082.54211;60051.66541;62149.27699;64381.35699;66753.93909;69272.94895;71944;74852.55038;78086.7274;81655.23883;85566.23941;89827.49679;94446.48937;99430.40641;104786.0327;110519.5124;116636;123139.2179
230201;TACNA;CANDARAVE;CANDARAVE;1111.03;3418;3422.962831;3426.235889;3427.960614;3428.282052;3427.348652;3425.31178;3422.324787;3418.541419;3414.113448;3409.187414;3403.900503;3398.375659;3392.716161;3387;3367.156071;3321.48983;3253.909691;3168.545482;3069.564907;2961.017522;2846.710225;2730.116833;2614.322301;2502;2395.418686
230202;TACNA;CANDARAVE;CAIRANI;371.17;1500;1501.980132;1502.826496;1502.607359;1501.393787;1499.25934;1496.279655;1492.531821;1488.093484;1483.041619;1477.450943;1471.391975;1464.928825;1458.116802;1451;1437.795688;1413.766266;1380.619868;1340.13891;1294.10462;1244.233299;1192.125824;1139.231303;1086.825029;1036;987.6705011
230203;TACNA;CANDARAVE;CAMILACA;518.65;2263;2263.145466;2256.203928;2242.781076;2223.529449;2199.132363;2170.288887;2137.700093;2102.056691;2064.028123;2024.253184;1983.332194;1941.820787;1900.225327;1859;1813.784791;1760.905719;1701.792029;1637.837031;1570.377427;1500.673476;1429.89061;1359.08375;1289.185619;1221;1155.200359
230204;TACNA;CANDARAVE;CURIBAYA;126.98;268;257.8120545;249.3374318;242.3343399;236.5991448;231.9582475;228.2615762;225.3773175;223.1875992;221.5849154;220.4691318;219.744964;219.3198541;219.10221;219;220.8868091;226.5186812;235.7377372;248.4992274;264.8337769;284.8131049;308.5152822;335.9866974;367.1989387;402;440.0607823
230205;TACNA;CANDARAVE;HUANUARA;95.61;814;829.8529352;843.5272124;855.1103875;864.7178258;872.4890807;878.584147;883.1796673;886.4651526;888.6392724;889.9062685;890.4725517;890.543551;890.3208936;890;883.2289312;864.687489;836.3694303;800.457772;759.1537882;714.539494;668.4792268;622.5605206;578.070324;536;497.071436
230206;TACNA;CANDARAVE;QUILAHUANI;37.66;975;1012.254803;1045.12585;1073.572755;1097.66368;1117.565505;1133.531847;1145.889711;1155.025536;1161.371313;1165.391357;1167.570218;1168.402118;1168.382231;1168;1160.602343;1140.31556;1109.031235;1068.841907;1021.902673;970.3126049;916.0213351;860.7632115;806.0186453;753;702.6578178
230301;TACNA;JORGE BASADRE;LOCUMBA;968.99;1378;1453.190973;1529.468236;1606.349706;1683.291401;1759.68923;1834.882284;1908.157611;1978.756413;2045.881545;2108.706193;2166.38361;2218.057884;2262.875807;2300;2333.451696;2367.222866;2400.390422;2431.967785;2460.930129;2486.239326;2506.867641;2521.819837;2530.153785;2531;2523.580701
230302;TACNA;JORGE BASADRE;ILABAYA;1111.39;7817;7328.738956;6900.628018;6526.036208;6199.308491;5915.637108;5670.953795;5461.839708;5285.450439;5139.453964;5021.979818;4931.57813;4867.187512;4828.111057;4814;4824.078341;4857.618086;4914.800107;4996.11346;5102.402109;5234.911582;5395.337518;5585.87887;5809.299184;6069;6369.111218
230303;TACNA;JORGE BASADRE;ITE;848.18;2980;3059.553815;3133.743781;3202.293853;3264.976612;3321.614603;3372.080709;3416.297322;3454.234156;3485.904526;3511.360075;3530.684028;3543.983226;3551.379365;3553;3548.63367;3537.854556;3520.459971;3496.270269;3465.164098;3427.103489;3382.148023;3330.458827;3272.294304;3208;3137.995188
230401;TACNA;TARATA;TARATA;864.31;4099;4090.131303;4079.541193;4067.42408;4053.975355;4039.39119;4023.868055;4007.6017;3990.785419;3973.607434;3956.247312;3938.871435;3921.62767;3904.639503;3888;3872.327557;3857.910278;3844.285765;3830.978733;3817.534231;3803.541461;3788.648131;3772.566401;3755.072195;3736;3715.235334
230402;TACNA;TARATA;HEROES ALBARRACIN;372.41;432;461.7727375;488.8337442;512.875445;533.7158586;551.2969624;565.6768487;577.0171131;585.5670646;591.6463345;595.6273206;597.9186812;598.9508282;599.1640945;599;594.1499696;580.7538553;560.1362376;533.7984407;503.2931978;470.1184841;435.63671;401.0214204;367.2302001;335;304.859697
230403;TACNA;TARATA;ESTIQUE;312.85;319;355.8185762;391.4037061;424.9939772;455.9376158;483.7225664;507.994746;528.5643408;545.4012056;558.62131;568.4667047;575.281663;579.4875328;581.5585009;582;575.7699784;558.4666441;531.9480811;498.3843195;460.0271762;419.0171454;377.2423742;336.2539631;297.2331146;261;228.0517242
230404;TACNA;TARATA;ESTIQUE-PAMPA;185.61;154;181.1850608;209.6704781;238.8235824;267.9501972;296.3330004;323.2714397;348.1196221;370.3189936;389.4233729;405.1148702;417.2102605;425.6583432;430.5296019;432;427.2053952;413.758027;392.9482841;366.373368;335.7637127;302.8245755;269.108925;235.9302092;204.3162873;175;148.438201
230405;TACNA;TARATA;SITAJARA;251.24;350;380.8451096;410.7807382;439.3675333;466.2051282;490.9446188;513.2981707;533.0454166;550.0365262;564.1920427;575.4997749;584.0091888;589.8238595;593.0926134;594;590.503327;580.7669437;565.4304744;545.263212;521.1182455;493.8865491;464.453982;433.6638327;402.2868726;371;340.3736286
230406;TACNA;TARATA;SUSAPAYA;373.21;969;970.1311779;970.2375525;969.3697338;967.5814918;964.9293606;961.4721636;957.2704123;952.3855347;946.8789018;940.8106433;934.23827;927.2151527;919.7889369;912;898.4701493;874.9566789;843.3418186;805.5875553;763.6129379;719.1987515;673.9216091;629.1164712;585.86429;545;507.1354773
230407;TACNA;TARATA;TARUCACHI;113.27;455;456.8720696;458.3943579;459.5967245;460.5102415;461.1670373;461.600117;461.8431323;461.9300789;461.8948995;461.7709822;461.590554;461.3839825;461.1790156;461;458.6904917;452.4434462;442.8566921;430.5690389;416.2276618;400.4606312;383.8553922;366.9435767;350.1920896;334;318.7004659
230408;TACNA;TARATA;TICACO;347.06;1403;1360.820066;1319.134661;1278.0384;1237.616536;1197.945359;1159.092504;1121.117142;1084.070005;1047.993252;1012.920196;978.8749195;945.8718652;913.91548;883;853.1978259;824.5016062;796.7801291;769.9117279;743.7904651;718.3293297;693.4609262;669.1362996;645.3225706;622;599.1589916
240101;TUMBES;TUMBES;TUMBES;158.14;74601;76903.47226;79175.15925;81405.93169;83585.28248;85702.39797;87746.23049;89705.56527;91569.07424;93325.34941;94962.9102;96470.18232;97835.45028;99046.79075;100092;101067.9512;102061.8197;103044.7482;103986.2277;104855.0706;105620.2666;106251.6884;106720.6448;107000.301;107066;106895.53
240102;TUMBES;TUMBES;CORRALES;131.6;17489;17889.86017;18281.80459;18664.2117;19036.50313;19398.14857;19748.66868;20087.63472;20414.66338;20729.40541;21031.52698;21320.68334;21596.48501;21858.45798;22106;22347.82109;22590.80055;22831.12018;23064.68171;23287.31363;23494.9402;23683.70583;23850.05499;23990.77342;24103;24184.22065
240103;TUMBES;TUMBES;LA CRUZ;65.23;6769;6898.016304;7025.558426;7151.78054;7276.86145;7401.005409;7524.442331;7647.426934;7770.236245;7893.164948;8016.518149;8140.601282;8265.707157;8392.100414;8520;8650.716899;8784.917436;8921.677496;9059.96489;9198.71419;9336.887372;9473.51746;9607.735052;9738.779755;9866;9988.845578
240104;TUMBES;TUMBES;PAMPAS DE HOSPITAL;727.75;5456;5564.940395;5670.812952;5773.469141;5872.774197;5968.608337;6060.867386;6149.462403;6234.317848;6315.367916;6392.550708;6465.800167;6535.035868;6600.151112;6661;6720.279998;6780.115756;6839.366951;6896.817669;6951.238069;7001.434113;7046.283539;7084.758342;7115.935664;7139;7153.240184
240105;TUMBES;TUMBES;SAN JACINTO;598.72;7450;7556.089229;7657.656215;7754.431957;7846.156062;7932.578954;8013.463359;8088.58454;8157.728742;8220.689378;8277.260651;8327.228549;8370.359521;8406.387455;8435;8461.226184;8489.430533;8518.161709;8545.904501;8571.154825;8592.47786;8608.547897;8618.171017;8620.293504;8614;8598.505845
240106;TUMBES;TUMBES;SAN JUAN DE LA VIRGEN;118.71;3641;3667.43598;3694.068749;3720.990774;3748.298368;3776.092277;3804.477961;3833.56533;3863.467704;3894.299752;3926.174257;3959.197597;3993.463983;4029.048607;4066;4105.835382;4149.736008;4197.168697;4247.558595;4300.320827;4354.885094;4410.71238;4467.304092;4524.204764;4581;4637.311659
240201;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;930.3775393;7480.934188;7731.702324;7981.62701;8230.313948;8477.383621;8722.474621;8965.24618;9205.379203;9442.575017;9676.551037;9907.032675;10133.74105;10356.37644;10574.59792;10788;10999.82517;11212.54297;11424.31658;11633.1177;11836.82873;12033.33002;12220.5677;12396.60047;12559.62733;12708;12840.22549
240202;TUMBES;CONTRALMIRANTE VILLAR;CASITAS;710.9713365;2659;2621.378716;2586.424394;2554.129344;2524.490233;2497.508819;2473.192458;2451.554275;2432.61288;2416.391552;2402.916825;2392.216461;2384.316856;2379.23998;2377;2378.236382;2383.388388;2392.150067;2404.215521;2419.295235;2437.12764;2457.485923;2480.180567;2505.058515;2532;2560.914188
240203;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;481.8711242;3221.065812;3295.750699;3373.885638;3455.655477;3541.257882;3630.904769;3724.823533;3823.257836;3926.467611;4034.727966;4148.32661;4267.55952;4392.724605;4524.11328;4662;4809.343157;4968.927914;5140.673591;5324.421995;5519.96432;5727.063517;5945.47031;6174.932097;6415.194985;6666;6927.07531
240301;TUMBES;ZARUMILLA;ZARUMILLA;103.5723491;13430;13871.23118;14311.87506;14751.49443;15189.69391;15626.12514;16060.49032;16492.54324;16922.08611;17348.96094;17773.03421;18194.17389;18612.21877;19026.94051;19438;19849.7423;20265.11734;20681.21247;21094.77502;21502.39234;21900.6454;22286.22703;22656.0223;23007.15396;23337;23643.19279
240302;TUMBES;ZARUMILLA;AGUAS VERDES;46.76543869;7977;8639.510984;9332.224851;10050.07331;10786.55949;11533.68797;12281.94252;13020.32262;13736.44881;14416.74491;15046.7021;15611.22659;16095.06837;16483.32384;16762;16981.38804;17197.27878;17404.62395;17598.06152;17772.10012;17921.28602;18040.34556;18124.30108;18168.56253;18169;18122.0039
240303;TUMBES;ZARUMILLA;MATAPALO;398.2981751;744;781.0745547;821.0550549;864.1773619;910.6993491;960.9031328;1015.097466;1073.620232;1136.840934;1205.163047;1279.026061;1358.907001;1445.321208;1538.822143;1640;1751.011326;1874.250222;2010.724952;2161.498568;2327.698266;2510.524298;2711.257405;2931.263927;3171.997934;3435;3721.89264
240304;TUMBES;ZARUMILLA;PAPAYAL;196.4940371;4603;4625.072079;4651.394287;4681.825948;4716.233611;4754.490183;4796.473723;4842.065594;4891.147648;4943.598115;4999.28592;5058.063269;5119.756455;5184.155075;5251;5326.01701;5414.516378;5515.517723;5627.986161;5750.850333;5883.014409;6023.363167;6170.760286;6324.040879;6482;6643.379428
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;10767.86883;114180.5759;116031.0552;117865.8008;119688.3533;121502.6009;123312.7945;125123.5532;126939.8534;128766.9906;130610.508;132476.0827;134369.3661;136295.7785;138260.2618;140267;142341.0814;144496.9735;146720.082;148994.0788;151302.1031;153627.7274;155955.6472;158272.0933;160565.0023;162824;165040.2706
